LocID,Year,Trajectory,e0
664,2098,41,96.2135515048077
664,2018,42,84.25
664,2023,42,84.8618116166717
664,2028,42,86.0722203925582
664,2033,42,86.7414592870489
664,2038,42,87.1610768118125
664,2043,42,87.3574498805817
664,2048,42,88.6742038693126
664,2053,42,88.952381198622
664,2058,42,89.9617783579577
664,2063,42,91.0365885031757
664,2068,42,91.7591898663538
664,2073,42,92.4792770010948
664,2078,42,93.9496106142434
664,2083,42,93.8015390625023
664,2088,42,95.2792108979048
664,2093,42,95.9467179093341
664,2098,42,96.1789491480384
664,2018,43,84.25
664,2023,43,83.6948520737913
664,2028,43,83.7444252121414
664,2033,43,83.8323942614986
664,2038,43,85.3949596464525
664,2043,43,86.329829648865
664,2048,43,86.4132621065241
664,2053,43,87.7360594019902
664,2058,43,87.6823914867998
664,2063,43,87.7981607023197
664,2068,43,88.4670294340096
664,2073,43,89.6391753821115
664,2078,43,90.4469012265296
664,2083,43,90.9321076024134
664,2088,43,90.56302238942
664,2093,43,91.5316883772847
664,2098,43,92.9116829300108
664,2018,44,84.25
664,2023,44,84.942502081013
664,2028,44,85.8185330002082
664,2033,44,85.7557907344815
664,2038,44,85.2567357131906
664,2043,44,85.7340218844876
664,2048,44,86.8688649571556
664,2053,44,86.8149607840462
664,2058,44,87.6929289674207
664,2063,44,89.2419476601506
664,2068,44,88.9759437240506
664,2073,44,89.1786328004882
664,2078,44,89.5794651793199
664,2083,44,91.0253796063555
664,2088,44,92.0585381926748
664,2093,44,92.7068608326812
664,2098,44,93.0761025702783
664,2018,45,84.25
664,2023,45,84.1187675723707
664,2028,45,84.9563403504843
664,2033,45,85.5253704212236
664,2038,45,85.7022314810563
664,2043,45,86.5991453549083
664,2048,45,86.6043786237057
664,2053,45,86.9296250625288
664,2058,45,86.9538880178403
664,2063,45,88.3657735266251
664,2068,45,88.4818115702206
664,2073,45,88.8438060218479
664,2078,45,90.1852106795271
664,2083,45,90.8172452692695
664,2088,45,91.2831187481406
664,2093,45,92.5002410046041
664,2098,45,92.8150754066682
664,2018,46,84.25
664,2023,46,83.7038310970402
664,2028,46,84.5699891652169
664,2033,46,84.0897137523679
664,2038,46,84.463129455203
664,2043,46,84.8932915512909
664,2048,46,85.6777908081899
664,2053,46,86.1108050608282
664,2058,46,86.530183979436
664,2063,46,87.0342771930009
664,2068,46,87.5498169256186
664,2073,46,89.0125460215353
664,2078,46,89.1561953763644
664,2083,46,89.8894200796783
664,2088,46,89.6266397052092
664,2093,46,90.6841443033815
664,2098,46,91.1144352497781
664,2018,47,84.25
664,2023,47,84.2846992589921
664,2028,47,84.2748268479859
664,2033,47,84.3366099588913
664,2038,47,84.3109408168558
664,2043,47,83.8808460200141
664,2048,47,83.4642385748248
664,2053,47,84.2723691406679
664,2058,47,84.4343571020184
664,2063,47,84.682087191824
664,2068,47,83.9914640032028
664,2073,47,84.0125590027359
664,2078,47,84.3370551046762
664,2083,47,84.8555070796675
664,2088,47,85.2158240408152
664,2093,47,86.2195620365419
664,2098,47,86.6462066675518
664,2018,48,84.25
664,2023,48,84.4983190349716
664,2028,48,85.752631503094
664,2033,48,85.8342857695029
664,2038,48,85.9984420647165
664,2043,48,86.275436940198
664,2048,48,87.4701803985609
664,2053,48,87.927659311903
664,2058,48,88.7199050749491
664,2063,48,89.1747965549382
664,2068,48,89.5554784291213
664,2073,48,89.1844643262251
664,2078,48,89.8391792169828
664,2083,48,90.2712001838648
664,2088,48,91.4001947934187
664,2093,48,92.5313564541716
664,2098,48,93.5923508547536
664,2018,49,84.25
664,2023,49,85.1092996798922
664,2028,49,86.1412860375877
664,2033,49,86.0135816047947
664,2038,49,86.8966662339395
664,2043,49,87.5981016620788
664,2048,49,88.5426931967294
664,2053,49,89.6440426111958
664,2058,49,90.4195899338229
664,2063,49,90.3973281329542
664,2068,49,91.4749426014776
664,2073,49,92.1181001998006
664,2078,49,93.2570178007219
664,2083,49,93.2786304282271
664,2088,49,94.2031257831793
664,2093,49,95.1160615311524
664,2098,49,96.3754599561585
664,2018,50,84.25
664,2023,50,85.1254804344249
664,2028,50,85.7193373792075
664,2033,50,85.6755502038951
664,2038,50,86.0240784017062
664,2043,50,87.0004639510034
664,2048,50,88.3320247347548
664,2053,50,89.6854612149355
664,2058,50,91.0862672181684
664,2063,50,91.8077552766241
664,2068,50,93.2761141929587
664,2073,50,94.6278086299757
664,2078,50,95.48915861016
664,2083,50,95.8958073237667
664,2088,50,97.5409998063842
664,2093,50,97.7010559699587
664,2098,50,98.5947645507686
665,2018,1,84.25
665,2023,1,84.5252208394662
665,2028,1,85.1273110684047
665,2033,1,85.4006568442978
665,2038,1,85.4923721723982
665,2043,1,85.6145058261437
665,2048,1,85.9105696595843
665,2053,1,86.03625621601
665,2058,1,85.3552779265352
665,2063,1,85.2915300819349
665,2068,1,85.7032611329834
665,2073,1,85.7909203558015
665,2078,1,87.0702859395104
665,2083,1,87.877996010067
665,2088,1,88.3273068616316
665,2093,1,89.7642842434876
665,2098,1,91.1042508541922
665,2018,2,84.25
665,2023,2,84.8840210096454
665,2028,2,85.3144478554038
665,2033,2,85.6088002710368
665,2038,2,85.9809410726585
665,2043,2,87.1663011065826
665,2048,2,87.9459263950224
665,2053,2,88.5586350494785
665,2058,2,89.4785020571288
665,2063,2,89.6916753180115
665,2068,2,90.1670645772017
665,2073,2,90.02555385615
665,2078,2,90.8531706549857
665,2083,2,91.307960228228
665,2088,2,92.3245858462016
665,2093,2,92.7938996201681
665,2098,2,94.6203796324746
665,2018,3,84.25
